Employee numbers,First Name,Last Name,Department Name
208482,Vasilii,Schwartzburd,Development
273596,Wuxu,Schwartzburd,Development
70964,Berhard,Seghrouchni,Development
437324,Luisa,Seghrouchni,Sales
95278,Roselyn,Seghrouchni,Development
284847,Shugo,Seghrouchni,Development
93960,Xianlong,Seghrouchni,Sales
271271,Yurii,Seghrouchni,Sales
457880,Chrisa,Segond,Sales
465679,Georgy,Segond,Development
238653,Greger,Segond,Development
276502,Indrajit,Segond,Sales
53663,Mamdouh,Segond,Sales
98663,Serenella,Segond,Sales
257537,Souichi,Segond,Development
268901,Zengping,Segond,Development
283209,Abdelghani,Seiwald,Sales
273601,Anwar,Seiwald,Development
65657,Arno,Seiwald,Sales
262868,Arnould,Seiwald,Sales
248820,Howell,Seiwald,Development
213059,Mitchel,Seiwald,Sales
86746,Parke,Seiwald,Development
483509,Poorav,Seiwald,Development
481343,Shaunak,Seiwald,Sales
16537,Weidon,Seiwald,Development
408339,Yolla,Seiwald,Sales
12638,Yuqun,Seiwald,Development
43932,Zhensheng,Seiwald,Development
297580,Zhonghui,Seiwald,Sales
106482,Alselm,Selenyi,Sales
429549,Eben,Selenyi,Development
461145,Filipp,Selenyi,Development
206520,Gor,Selenyi,Development
282063,Hongzhu,Selenyi,Development
448014,Kristof,Selenyi,Development
86252,Mahendra,Selenyi,Sales
283740,Stella,Selenyi,Sales
102298,Tianruo,Selenyi,Development
221708,Zijian,Selenyi,Development
211764,Ziyad,Selenyi,Development
47005,Eric,Selvestrel,Sales
403552,Gaetan,Selvestrel,Sales
410011,Lunjin,Selvestrel,Sales
104145,Mang,Selvestrel,Development
253657,Mrinalini,Selvestrel,Development
428585,Sanjeeva,Selvestrel,Sales
279506,Shih,Selvestrel,Sales
90138,Shin,Selvestrel,Development
14607,Suzette,Selvestrel,Sales
254417,Yurii,Selvestrel,Sales
453805,Ziyad,Selvestrel,Development
216032,Alain,Senzako,Development
45232,Chaosheng,Senzako,Development
230647,Kamakshi,Senzako,Development
206193,Kerryn,Senzako,Sales
403860,Pragnesh,Senzako,Sales
108822,Sachem,Senzako,Development
40764,Shuky,Senzako,Sales
408208,Xuejia,Senzako,Sales
260420,Yurii,Senzako,Sales
488794,Bodo,Serdy,Sales
481040,Shahaf,Serdy,Sales
477381,Yuping,Serdy,Development
438808,Marsja,Serna,Development
222433,Munehiro,Serna,Development
230976,Chuanyi,Serot,Sales
463993,Debaprosad,Serot,Development
471203,Jianhao,Serot,Development
220897,Kwangjo,Serot,Development
483656,Mana,Serot,Sales
73539,Renee,Serot,Development
57064,Arco,Serov,Development
438726,Ewing,Serov,Sales
228233,Francesca,Serov,Development
297328,Irene,Serov,Development
446089,Junsik,Serov,Development
43373,Wanqing,Serov,Development
21663,Eberhardt,Serra,Development
60838,Insup,Serra,Development
498211,Jasminko,Serra,Development
417944,Kristinn,Serra,Development
261274,Mads,Serra,Development
413608,Mantis,Serra,Development
424593,Mohammed,Serra,Sales
471707,Ramachenga,Serra,Development
101018,Shigeu,Serra,Development
488189,Tianruo,Serra,Development
251149,Uli,Serra,Development
88032,Urs,Serra,Sales
84202,Atreye,Serre,Development
94341,Bokyung,Serre,Development
449657,Cathie,Serre,Sales
235980,Cullen,Serre,Development
208433,Jaewon,Serre,Development
490109,Kitty,Serre,Development
100838,Kristin,Serre,Development
274563,Masaki,Serre,Development
240609,Taegyun,Serre,Development
19849,Weicheng,Serre,Sales
256583,Fatemeh,Servi,Development
28315,Hideo,Servi,Development
99473,Jaihie,Servi,Development
47061,Kinh,Servi,Sales
48672,Mantis,Servi,Sales
25504,Pramod,Servi,Development
477860,Selwyn,Servi,Development
498729,Eberhardt,Servieres,Sales
400396,Garnet,Servieres,Development
35042,Nahid,Servieres,Sales
62112,Pragnesh,Servieres,Development
82970,Qiwen,Servieres,Sales
45344,Shigeo,Servieres,Development
103523,Visit,Servieres,Development
208557,Zhenhua,Servieres,Development
452115,Barun,Sessa,Development
20728,Billie,Sessa,Sales
213734,Boaz,Sessa,Development
405337,Hideyuki,Sessa,Development
48682,Karoline,Sessa,Sales
445334,Perla,Sessa,Development
418974,Dung,Sethi,Development
489452,Hercules,Sethi,Sales
15510,Inderjeet,Sethi,Development
478678,Mario,Sethi,Sales
16266,Mikhail,Sethi,Sales
61264,Shuzo,Sethi,Sales
460335,Toney,Sethi,Sales
487611,Vasilis,Sethi,Development
457443,Wonhee,Sethi,Sales
82227,Xiaocheng,Sethi,Development
90059,Fumiyo,Setia,Development
403379,Guozhong,Setia,Development
258084,Juichirou,Setia,Sales
277655,Kien,Setia,Development
415578,Nevin,Setia,Development
72969,Xinan,Setia,Sales
25755,Aria,Setiz,Development
259241,Becky,Setiz,Sales
83808,Danel,Setiz,Sales
279436,Fun,Setiz,Development
402379,Piyush,Setiz,Development
426781,Reinhard,Setiz,Development
210787,Subhada,Setiz,Development
11897,Cordelia,Setlzner,Sales
28171,Filipe,Setlzner,Development
104328,Luerbio,Setlzner,Development
498619,Prodip,Setlzner,Development
220419,Adhemar,Seuren,Development
44856,Amabile,Seuren,Sales
285207,Charmane,Seuren,Development
289727,Cheong,Seuren,Development
227689,Dannz,Seuren,Sales
424876,Kazuyasu,Seuren,Development
455088,Alenka,Sevcikova,Development
265979,Guoxiang,Sevcikova,Sales
489060,Kazuhito,Sevcikova,Development
441477,Kerryn,Sevcikova,Sales
76092,Manohar,Sevcikova,Development
411139,Muneo,Sevcikova,Sales
68900,Pohua,Sevcikova,Development
23677,Rafael,Sevcikova,Sales
64147,Richard,Sevcikova,Development
73758,Serenella,Sevcikova,Development
210247,Giao,Sewelson,Development
106186,Gonzalo,Sewelson,Sales
425627,Guadalupe,Sewelson,Sales
459572,Houman,Sewelson,Sales
234016,Katsuo,Sewelson,Development
487703,Khedija,Sewelson,Development
26369,Kiyotoshi,Sewelson,Development
286090,Shaw,Sewelson,Sales
69578,Shim,Sewelson,Sales
261279,Ghassan,Sgarro,Sales
219116,Jinxi,Sgarro,Sales
13386,Khosrow,Sgarro,Development
39970,Sachar,Sgarro,Sales
10791,Tadahiko,Sgarro,Development
441179,Tommaso,Sgarro,Sales
229926,Tomofumi,Sgarro,Sales
415375,Xinyu,Sgarro,Sales
298276,Zito,Sgarro,Development
276683,Jingling,Shackel,Development
80705,Josyula,Shackel,Development
451488,Kshitij,Shackel,Development
498031,Mircea,Shackel,Development
45488,Shigehiro,Shackel,Sales
226792,Siamak,Shackel,Development
207208,Susanne,Shackel,Development
229552,Utpal,Shackel,Sales
229620,Arun,Shackell,Sales
295940,Chinhyun,Shackell,Development
100914,Erzsebet,Shackell,Development
494375,Kwun,Shackell,Development
438940,Mayumi,Shackell,Sales
423434,Uta,Shackell,Sales
428421,Arne,Shanbhogue,Sales
460340,Arun,Shanbhogue,Development
281070,Chenye,Shanbhogue,Sales
498561,Dines,Shanbhogue,Development
275675,Hitomi,Shanbhogue,Development
18013,Jiong,Shanbhogue,Development
486012,Ramzi,Shanbhogue,Development
88893,Shaleah,Shanbhogue,Development
280169,Aimee,Sherertz,Development
426099,Alair,Sherertz,Sales
495136,Barna,Sherertz,Sales
243024,Girolamo,Sherertz,Sales
479017,Hitofumi,Sherertz,Development
24178,Jouko,Sherertz,Development
246101,Karoline,Sherertz,Sales
425462,Keung,Sherertz,Sales
21413,Laurentiu,Sherertz,Sales
21542,Miomir,Sherertz,Sales
234326,Munehiko,Sherertz,Development
17840,Tonny,Sherertz,Development
265674,Xinglin,Sherertz,Development
79390,Bernt,Shigei,Sales
86608,Honglan,Shigei,Sales
41441,Pasqua,Shigei,Development
91204,Wanqing,Shigei,Development
210781,Yongdong,Shigei,Sales
433193,Badri,Shihab,Sales
77974,Fei,Shihab,Development
216496,Holgard,Shihab,Development
422979,Kiyokazu,Shihab,Sales
96958,Shaowen,Shihab,Sales
225818,Tomoyuki,Shihab,Development
269988,Giao,Shimshoni,Development
295089,Gina,Shimshoni,Sales
24389,Kenroku,Shimshoni,Development
47094,Leni,Shimshoni,Development
480091,Morris,Shimshoni,Development
453811,Mountaz,Shimshoni,Sales
451621,Premsyl,Shimshoni,Development
437123,Prodip,Shimshoni,Development
24397,Shaibal,Shimshoni,Sales
291008,Takushi,Shimshoni,Development
451565,Vishv,Shimshoni,Development
435442,Yinghua,Shimshoni,Development
272781,Kwan,Shinomoto,Development
403116,Perla,Shinomoto,Development
437412,Shahab,Shinomoto,Sales
298253,Sven,Shinomoto,Development
496583,Toshiki,Shinomoto,Sales
456294,Vishv,Shinomoto,Development
219739,Xiaobin,Shinomoto,Development
272727,Adam,Shiratori,Development
416864,Chiradeep,Shiratori,Sales
82116,Chiradeep,Shiratori,Development
252058,Fusako,Shiratori,Sales
49235,Heather,Shiratori,Development
422057,Mahmut,Shiratori,Sales
205528,Shichao,Shiratori,Development
252159,Collette,Shobatake,Development
487495,Dekang,Shobatake,Development
275194,Doowon,Shobatake,Development
242802,Heng,Shobatake,Sales
94030,Masato,Shobatake,Development
29485,Ortrun,Shobatake,Sales
67404,Shaz,Shobatake,Development
96989,Youpyo,Shobatake,Sales
208807,Zita,Shobatake,Development
417000,Baruch,Shokrollahi,Development
224795,Chaitali,Shokrollahi,Sales
435611,Fabrizio,Shokrollahi,Development
280977,Frazer,Shokrollahi,Development
12070,Ger,Shokrollahi,Development
461556,Gina,Shokrollahi,Development
235506,Jaber,Shokrollahi,Development
87806,Khatoun,Shokrollahi,Sales
40217,Padma,Shokrollahi,Sales
268313,Arlette,Showalter,Sales
25007,Dipankar,Showalter,Development
480322,Fumiko,Showalter,Development
255893,Jordanka,Showalter,Development
67227,Shuky,Showalter,Development
217928,Yishay,Showalter,Development
294483,Zhilian,Showalter,Development
252603,Bartek,Shrader,Development
275964,Dines,Shrader,Development
493163,Eirik,Shrader,Development
24056,Gladys,Shrader,Sales
103682,Samphel,Shrader,Development
93551,Sanjay,Shrader,Sales
464220,Sibyl,Shrader,Development
225255,Dharmaraja,Shumilov,Sales
90288,Jaideep,Shumilov,Development
29080,Panayotis,Shumilov,Sales
259440,Subir,Shumilov,Development
230813,Tesuya,Shumilov,Sales
223645,Tomokazu,Shumilov,Sales
79488,Yolla,Shumilov,Development
56159,Zengping,Shumilov,Development
102320,Bangqing,Sichman,Development
250708,Chiranjit,Sichman,Development
438619,Chiranjit,Sichman,Sales
236290,Ingmar,Sichman,Development
60124,Kagan,Sichman,Sales
234394,Kazuhide,Sichman,Sales
243561,Sergi,Sichman,Development
473903,Stella,Sichman,Sales
467942,Teunis,Sichman,Development
95365,Xuejia,Sichman,Development
460425,Inderjeet,Sidhu,Development
58524,Jaideep,Sidhu,Development
32027,Mong,Sidhu,Sales
225323,Morrie,Sidhu,Sales
267257,Somnath,Sidhu,Sales
409563,Yongmin,Sidhu,Development
499588,Maya,Sidje,Development
291301,Miquel,Sidje,Development
20392,Terresa,Sidje,Development
77980,Yongmin,Sidje,Sales
72383,Gianluca,Sidou,Development
10072,Hironoby,Sidou,Development
102385,Mountaz,Sidou,Development
231410,Persi,Sidou,Sales
84552,Pramod,Sidou,Development
457842,Xianlong,Sidou,Development
15382,Alassane,Siegrist,Sales
259863,Jovan,Siegrist,Sales
216295,Kerhong,Siegrist,Sales
90309,Zengping,Siegrist,Development
446319,Adam,Siepmann,Sales
496180,Alassane,Siepmann,Development
257078,Boaz,Siepmann,Development
486531,Hatem,Siepmann,Development
441598,Jingling,Siepmann,Sales
430878,Jinya,Siepmann,Development
296708,Odinaldo,Siepmann,Development
205361,Owen,Siepmann,Development
485777,Piyush,Siepmann,Sales
446302,Zhiguo,Siepmann,Development
254902,Etsuo,Sifakis,Development
243362,Fatemeh,Sifakis,Development
426058,Kristin,Sifakis,Sales
415512,Marin,Sifakis,Development
443306,Mechthild,Sifakis,Development
409120,Panayotis,Sifakis,Sales
80611,Pramod,Sifakis,Development
61038,Suzette,Sifakis,Development
427549,Tetsurou,Sifakis,Development
293988,Yunming,Sifakis,Development
420710,Zhiwei,Sifakis,Development
14879,Anyuan,Sigstam,Development
210558,Bokyung,Sigstam,Sales
30663,Gurbir,Sigstam,Sales
31401,Hein,Sigstam,Sales
88748,Satoru,Sigstam,Development
493352,Thodoros,Sigstam,Development
238867,Visit,Sigstam,Sales
424900,Aemilian,Siksek,Development
274348,Cheong,Siksek,Development
284573,Fei,Siksek,Development
81940,Ioana,Siksek,Development
458936,Jacqueline,Siksek,Sales
423191,Kasturi,Siksek,Development
228861,KayLiang,Siksek,Sales
263735,Magdalena,Siksek,Sales
34805,Marek,Siksek,Development
412105,Teiji,Siksek,Sales
475816,Tonny,Siksek,Sales
69993,Anwar,Silva,Sales
24657,Berna,Silva,Development
479906,Duri,Silva,Development
231696,Foong,Silva,Sales
267870,Genevieve,Silva,Sales
272848,Kazuhira,Silva,Sales
85204,Moni,Silva,Sales
280923,Uno,Silva,Sales
481476,Yahiko,Silva,Development
105264,Chrisa,Simkin,Sales
23252,Dzung,Simkin,Development
475265,Fan,Simkin,Development
12601,Ghassan,Simkin,Development
26486,Taegyun,Simkin,Development
297694,Armond,Simmel,Development
252312,Gonzalo,Simmel,Development
39631,Jiafu,Simmel,Sales
217870,JoAnna,Simmel,Development
265855,Mandell,Simmel,Development
413624,Rayond,Simmel,Sales
75347,Aemilian,Simmen,Development
410307,Aleksander,Simmen,Sales
461303,Badri,Simmen,Development
107254,Dmitry,Simmen,Development
75471,Karoline,Simmen,Sales
218691,Marsha,Simmen,Development
440218,Shigeo,Simmen,Sales
240561,Stella,Simmen,Development
40977,Elvia,Sinicrope,Sales
267178,Licheng,Sinicrope,Development
93412,Sivanarayana,Sinicrope,Sales
20813,Srinidhi,Sinicrope,Sales
299217,Zhonghui,Sinicrope,Sales
243508,Dhritiman,Sinitsyn,Sales
220657,Krisda,Sinitsyn,Sales
400472,Leen,Sinitsyn,Sales
486174,Mabo,Sinitsyn,Sales
432612,Masaki,Sinitsyn,Development
437954,Mong,Sinitsyn,Sales
19205,Moto,Sinitsyn,Sales
202941,Phuoc,Sinitsyn,Sales
287221,Saeed,Sinitsyn,Development
37674,Vitali,Sinitsyn,Sales
62497,Yifei,Sinitsyn,Development
46574,Yuping,Sinitsyn,Sales
60255,Danae,Siochi,Sales
465723,Eben,Siochi,Development
440833,Etsuo,Siochi,Development
64288,Gad,Siochi,Development
41074,Leen,Siochi,Sales
207118,Lijia,Siochi,Development
233892,Tiina,Siochi,Development
99014,Adly,Siprelle,Sales
287996,Geraldo,Siprelle,Development
12076,Karlis,Siprelle,Sales
49077,Kasturi,Siprelle,Sales
454836,Kazuyasu,Siprelle,Development
492152,Lubomir,Siprelle,Development
89026,Rafols,Siprelle,Sales
264198,Richard,Siprelle,Development
36968,Shin,Siprelle,Sales
40696,Torsten,Siprelle,Development
281872,Tuval,Siprelle,Development
91638,Youjian,Siprelle,Development
484319,Younwoo,Siprelle,Development
101869,Zhanqiu,Siprelle,Sales
19744,Aleksander,Skafidas,Development
10943,Berna,Skafidas,Development
286992,Dante,Skafidas,Development
13076,Deniz,Skafidas,Development
408608,Hyuncheol,Skafidas,Sales
444605,Iara,Skafidas,Sales
499643,JiYoung,Skafidas,Development
22326,Mani,Skafidas,Sales
98247,Shakhar,Skafidas,Development
55935,Theirry,Skafidas,Development
50838,Adil,Skogmar,Sales
454754,Bernd,Skogmar,Sales
22919,Georg,Skogmar,Development
258203,Kazuhiro,Skogmar,Development
424391,Marc,Skogmar,Sales
295181,Niclas,Skogmar,Sales
91080,Parviz,Skogmar,Sales
466969,Sariel,Skogmar,Development
213066,Udi,Skogmar,Development
230022,Xuedong,Skogmar,Sales
231339,Bogdan,Skrikant,Development
88408,Rasiah,Skrikant,Sales
258632,Fei,Slaats,Sales
419136,Jagoda,Slaats,Development
291811,Shaibal,Slaats,Development
57377,Adel,Slobodova,Development
427370,Chinho,Slobodova,Sales
465321,Fumitaka,Slobodova,Sales
299833,Ingemar,Slobodova,Development
493375,Juichirou,Slobodova,Development
224234,Maha,Slobodova,Development
99571,Rajmohan,Slobodova,Development
274980,Sahrah,Slobodova,Sales
483651,Sanjoy,Slobodova,Development
426290,Serenella,Slobodova,Development
466345,Baoqiu,Sluis,Sales
105532,Christophe,Sluis,Development
471050,Mingdong,Sluis,Development
419359,Arie,Slutz,Development
287406,Arra,Slutz,Sales
229377,Herb,Slutz,Development
473184,Patricio,Slutz,Development
464374,Peternela,Slutz,Development
98212,Sham,Slutz,Development
416819,Ulf,Slutz,Development
403866,Vasilii,Slutz,Development
73914,Atreyi,Smailagic,Development
20408,Debatosh,Smailagic,Development
253785,Eckart,Smailagic,Sales
438909,Kish,Smailagic,Development
84907,Miomir,Smailagic,Sales
253851,Piyush,Smailagic,Sales
59434,Saddek,Smailagic,Sales
108410,Sanjai,Smailagic,Development
89399,Erzsebet,Smeets,Development
89080,Gil,Smeets,Development
463736,Howell,Smeets,Development
12848,Kazuhide,Smeets,Development
58151,Masanao,Smeets,Development
221829,Nectarios,Smeets,Development
409039,Sergi,Smeets,Sales
405175,Ulises,Smeets,Sales
414841,Wuxu,Smeets,Development
456030,Yechezkel,Smeets,Development
270448,Becky,Snedden,Development
215855,Fan,Snedden,Development
447322,Marc,Snedden,Development
65721,Marjo,Snedden,Development
466958,Patricio,Snedden,Development
210114,Phillip,Snedden,Development
32221,Pranas,Snedden,Sales
414604,Pranjal,Snedden,Development
50517,Weidon,Snedden,Sales
75166,Aamod,Snyers,Development
14552,Ibibia,Snyers,Development
481995,Kwok,Snyers,Development
44472,Mingdong,Snyers,Development
275739,Patricio,Snyers,Sales
497331,Toshimori,Snyers,Development
279910,Yongmin,Snyers,Development
450264,Aloke,Socorro,Development
427097,Eishiro,Socorro,Development
295665,Fabrizio,Socorro,Sales
97870,Leah,Socorro,Sales
238105,Mikhail,Socorro,Development
448799,Shahab,Socorro,Sales
481365,Shaleah,Socorro,Development
221040,Susanta,Socorro,Development
286515,Debaprosad,Soicher,Development
276359,Honesty,Soicher,Development
290337,Jaroslava,Soicher,Sales
402386,Saniya,Soicher,Sales
60303,Billur,Solares,Sales
294011,Guiseppe,Solares,Sales
52951,Hauke,Solares,Sales
481645,Pantung,Solares,Development
277633,Rimli,Solares,Sales
21110,Shaowei,Solares,Sales
280396,Shih,Solares,Sales
49813,Sigeru,Solares,Development
266766,Stein,Solares,Development
96900,Dekang,Solovay,Development
224937,Demin,Solovay,Development
445381,Heekeun,Solovay,Sales
229281,Hitomi,Solovay,Development
232933,Keung,Solovay,Sales
23924,Shakhar,Solovay,Development
437295,Shao,Solovay,Sales
484730,Subhrajyoti,Solovay,Development
23963,Goo,Soloway,Development
244566,Jacopo,Soloway,Development
107540,Jaques,Soloway,Sales
291908,Marek,Soloway,Sales
224781,Rosli,Soloway,Development
484209,Sanjai,Soloway,Development
405934,Xiaoqiu,Soloway,Development
231316,Zhilian,Soloway,Development
433888,Armond,Sommen,Development
19201,Arto,Sommen,Sales
486561,Jordanka,Sommen,Sales
76177,Kerryn,Sommen,Development
433754,Leon,Sommen,Development
11871,Nalini,Sommen,Development
275288,Sadegh,Sommen,Sales
419365,Shuichi,Sommen,Development
77241,Uri,Sommen,Development
241389,Yishay,Sommen,Development
475327,Arve,Sommer,Development
64782,Bluma,Sommer,Development
62098,Breannda,Sommer,Sales
57217,Freyja,Sommer,Development
108050,Hairong,Sommer,Development
245642,Kiyokazu,Sommer,Development
285161,Lihong,Sommer,Development
105603,Masoud,Sommer,Sales
55139,Nigel,Sommer,Development
441955,Sudhanshu,Sommer,Sales
95549,Arun,Sooriamurthi,Sales
284559,Danny,Sooriamurthi,Development
46864,Ferdinand,Sooriamurthi,Sales
253462,Menkae,Sooriamurthi,Development
480271,Zita,Sooriamurthi,Development
249528,Bader,Spataro,Development
250006,Deborah,Spataro,Sales
65199,Ipke,Spataro,Sales
451166,Kazuyasu,Spataro,Development
59999,Piyush,Spataro,Sales
70735,Shaowei,Spataro,Development
204703,Sreekrishna,Spataro,Sales
477197,Stevo,Spataro,Sales
75133,Tayeb,Spataro,Sales
68350,Arve,Speckmann,Development
261102,Chaoyi,Speckmann,Sales
248374,Dipankar,Speckmann,Development
28750,Guangming,Speckmann,Sales
58035,Jenwei,Speckmann,Development
91607,Josyula,Speckmann,Development
31915,Kazuhide,Speckmann,Development
269758,Oldrich,Speckmann,Development
257517,Salvador,Speckmann,Development
98060,Tzvetan,Speckmann,Sales
25717,Froduald,Speek,Sales
47737,Kensei,Speek,Development
218580,Kwee,Speek,Development
455476,Limsoon,Speek,Sales
268056,Lucian,Speek,Development
422587,Mohit,Speek,Development
491130,Sven,Speek,Sales
104682,Toshimori,Speek,Sales
36340,Xiaoqiu,Speek,Development
483354,Ekawit,Speel,Sales
409385,Jolita,Speel,Sales
286477,Kazuhiro,Speel,Development
431895,Xiaoqiang,Speel,Sales
13680,Denny,Speer,Sales
473100,Falguni,Speer,Development
218319,Kitty,Speer,Sales
264327,Kristen,Speer,Development
76139,Mark,Speer,Sales
79131,Tayeb,Speer,Development
255361,Aamer,Spell,Development
23007,Hyuckchul,Spell,Development
95662,Martien,Spell,Development
413333,Martijn,Spell,Sales
280391,Niclas,Spell,Sales
86083,Parke,Spell,Development
